Employee ID,Name,Department,Salary
474041,Jouni Bruckman,Sales,73358
474043,Ymte Vanwelkenhuysen,Sales,80096
474045,Dannz Rubsam,Production,72612
474046,Atreyi Zwicker,Production,59581
474047,Hitofumi Matzke,Production,69050
474047,Hitofumi Matzke,Customer Service,69050
474048,Kiyotoshi Juneja,Production,67343
474049,Steve Gien,Development,69285
474050,Nechama Olano,Development,79028
474052,Chenxi Hofstetter,Development,48819
474053,Yolla Bierbaum,Production,56256
474054,Sverrir Babu,Production,48030
474055,Gen Conia,Development,48811
474056,Mohan Keirsey,Quality Management,92871
474056,Mohan Keirsey,Production,92871
474058,Lena Vadhan,Quality Management,50067
474059,Gro Prochazka,Development,85155
474060,Boguslaw Oskamp,Human Resources,62608
474061,Tua Macedo,Sales,92936
474062,Margareta Babu,Production,79507
474063,Seongbin Wilfing,Research,62456
474065,DAIDA Braccini,Sales,74055
474066,Domenick Kolinko,Production,79477
474067,Yannis Birjandi,Sales,94259
474067,Yannis Birjandi,Customer Service,94259
474068,Persi Butterworth,Sales,63061
474070,Renee Boyle,Research,62033
474071,Mokhtar Gruenwald,Sales,75507
474072,Kendra Masaki,Customer Service,66806
474073,Nishit Vigier,Sales,108128
474074,Moie Merkl,Development,69699
474075,Cedric Jullig,Human Resources,63208
474076,Masoud Pusterhofer,Development,55824
474076,Masoud Pusterhofer,Production,55824
474077,Shuho Bade,Research,55642
474079,Venkatesan Dulli,Human Resources,85195
474082,Oscal Falster,Quality Management,46322
474083,Aloys Vakili,Sales,69783
474085,Arfst Capobianchi,Research,50130
474085,Arfst Capobianchi,Development,50130
474086,Florian Peroz,Development,78221
474087,Fayez Mamelak,Production,56022
474088,Dmitry Muhlberg,Sales,84340
474089,Tru Broder,Development,67869
474090,Sachem Morton,Development,53617
474092,Heping Passino,Development,79986
474093,Qingxiang Krybus,Marketing,93718
474093,Qingxiang Krybus,Customer Service,93718
474094,Leandro Lyonns,Development,92229
474095,Gritta Suri,Quality Management,50429
474096,Heon Peron,Development,74561
474097,Mihalis Mapelli,Research,92211
474098,Sadok Spinelli,Development,66437
474099,Doowon Journel,Customer Service,69220
474101,Sailaja Thiria,Human Resources,47570
474102,Neven Pero,Quality Management,68204
474103,Uri Lanphier,Finance,84508
474104,Adly Smailagic,Customer Service,68314
474104,Adly Smailagic,Production,68314
474105,Hidefumi Stille,Production,88114
474106,Rosalyn Thisen,Production,51483
474107,Chikako Bolsens,Marketing,67455
474108,Aloke Oxenboll,Development,92977
474110,Erez Bellmore,Development,64799
474111,LiMin Hofting,Production,67334
474112,Jayson Codenie,Human Resources,61382
474113,Ohad Mukaidono,Marketing,77451
474113,Ohad Mukaidono,Sales,77451
474114,Yishai Bierbaum,Finance,55151
474116,Arno DeMori,Production,67468
474118,Rosli Albarhamtoshy,Production,51328
474119,Candido Carrere,Development,88226
474120,Gay Jiafu,Human Resources,67546
474121,Narain Jansch,Development,60026
474122,Toong Gurbaxani,Research,56997
474123,Xiong Soloway,Human Resources,49055
474123,Xiong Soloway,Marketing,49055
474124,Magy Koblick,Production,42646
474125,Brendon Koshino,Production,80168
474127,Moni Strandh,Development,71746
474128,Narain Sidou,Sales,89750
474129,Gritta Vakili,Development,61359
474130,Laurentiu Papsdorf,Finance,86992
474131,Shridhar Riexinger,Development,69091
474132,Kersti Mapelli,Production,74498
474132,Kersti Mapelli,Customer Service,74498
474133,Kankanahalli Birnbaum,Production,79761
474135,Bojan Falck,Research,64078
474137,Mary Kampfer,Production,64731
474138,Yagil Cairo,Production,63880
474139,Rafols Frolund,Production,101825
474140,Vishwani Morrow,Sales,78956
474140,Vishwani Morrow,Marketing,78956
474141,Harngdar Marwedel,Development,96161
474142,Reinhold Jakobus,Quality Management,67109
474143,Sanjay Vingron,Production,58654
474144,Yurii Bondorf,Sales,114727
474147,Stafford Frolund,Production,93929
474148,Phillip Plessier,Production,61244
474148,Phillip Plessier,Customer Service,61244
474149,Leon Cesareni,Development,76279
474150,Heon Schnelling,Development,60268
474151,Leah Fujisaki,Development,79453
474153,George Solares,Finance,70008
474154,Jackson Taneja,Customer Service,75952
474155,Tsuneo Cusworth,Sales,68011
474156,Sukumar Kushner,Production,60566
474157,Salvador Valette,Sales,94737
474158,Jongsuk Heijenga,Research,66823
474158,Jongsuk Heijenga,Development,66823
474160,Munehiko Manders,Development,66863
474161,Pantung Perz,Production,71339
474163,Jouni Chorvat,Finance,67164
474164,Younwoo Pargaonkar,Production,67991
474166,Domenick Wissmann,Customer Service,96537
474166,Domenick Wissmann,Sales,96537
474167,Piyush Hoogerwoord,Human Resources,73643
474168,Ulises Bala,Customer Service,63370
474169,Behnaam Zaumen,Production,80361
474170,Lijia Molenkamp,Development,77660
474171,Teiji Lakshmanan,Production,61550
474172,Arun Jervis,Human Resources,57531
474173,Xiahua Slaats,Production,71127
474175,Kazunori Picco,Production,56644
474175,Kazunori Picco,Development,56644
474176,Shimshon Azuma,Production,137563
474178,Gro Spataro,Research,68801
474179,Panayotis Castellani,Quality Management,47826
474180,Prodip Azadmanesh,Marketing,74365
474181,Yuping Serdy,Production,58424
474182,Jeong Chaudhuri,Quality Management,53569
474183,Padma Garnick,Human Resources,92800
474184,Fumiyo Nitsche,Human Resources,43343
474184,Fumiyo Nitsche,Finance,43343
474185,Toney Crelier,Customer Service,60934
474187,Sukumar Jenevein,Development,82238
474188,Kannan Haddadi,Sales,90941
474189,Chuanyi Rosenbaum,Development,73730
474191,Salvador Gammage,Marketing,74624
474192,Haldon Krzyzanowski,Development,48066
474193,Phillip Speckmann,Production,56860
474194,Ult Iisaka,Development,68056
474196,Jaihie Janetzko,Development,52469
474197,Jungsoon Beilner,Finance,93397
474198,Mona Schicker,Production,49231
474199,Sajjan Falco,Research,53120
474200,Masako Sabnani,Sales,131440
474201,Zhiwei Lambe,Marketing,73460
474202,Arnould Wielonsky,Development,56467
474203,Niclas Stanfel,Marketing,94366
474203,Niclas Stanfel,Customer Service,94366
474205,Bernice Neiman,Development,47599
474207,Kankanahalli Callaway,Marketing,56655
474208,Narain Leijenhorst,Marketing,78230
474209,Charmane Masand,Marketing,64152
474211,Bader Vingron,Research,59602
474212,Taisook Benzaken,Development,70817
474212,Taisook Benzaken,Quality Management,70817
474213,Alair Kawashimo,Sales,72596
474214,Masasuke Chachaty,Sales,109576
474215,Maha Whittlesey,Sales,103487
474216,Kristof Uchoa,Sales,100771
474218,Shakhar Schonegge,Quality Management,62040
474219,Deborah Junet,Sales,64828
474220,Vishwani Munawer,Development,92678
474221,Bojan Heuser,Production,69723
474222,Yoshimitsu Klassen,Production,44589
474223,Limsoon Thambidurai,Production,53639
474223,Limsoon Thambidurai,Customer Service,53639
474224,Jianhui Beznosov,Marketing,66428
474225,Lucien Plotkin,Production,61548
474227,Shem Herbst,Customer Service,46431
474228,Arup Guardalben,Production,69708
474229,Charlene Serov,Development,66540
474230,Taisook Koblitz,Production,57706
474232,Masamitsu Jahnichen,Production,50488
474233,Sasan Mahnke,Human Resources,43716
474234,Jayson Alpin,Development,80469
474234,Jayson Alpin,Research,80469
474235,Ung Pesch,Research,75270
474236,Jiann Felder,Sales,86312
474237,Arve Kropatsch,Production,58448
474238,Kannan Kavraki,Finance,45118
474240,Takahira Tagansky,Production,62233
474241,Bojan Xiaoshan,Production,60804
474243,Anneke Klassen,Production,70837
474244,Przemyslawa Szmurlo,Production,60403
474244,Przemyslawa Szmurlo,Development,60403
474245,Debaprosad Gecsei,Development,102325
474246,Phillip Jonsson,Production,74377
474248,Douadi Walston,Customer Service,68167
474250,Yucai Andreotta,Marketing,85115
474251,Maik Brobst,Sales,55208
474253,Ferdinand Varley,Research,70834
474253,Ferdinand Varley,Development,70834
474254,Rosine Munck,Production,83034
474255,Mooi Trachtenberg,Finance,51371
474256,Badri Swab,Sales,102252
474258,Hairong Lorho,Production,61623
474259,Jaewoo Stranks,Human Resources,54972
474260,Willard Pellegrinelli,Development,70053
474262,Anoosh Nivat,Development,95729
474263,Mang Hatcliff,Development,77891
474263,Mang Hatcliff,Research,77891
474264,Shichao Adachi,Development,56869
474265,Shem Winter,Development,48055
474266,Roded Garrabrants,Development,55938
474267,Anestis Kavraki,Development,65991
474268,Weiru Portugali,Marketing,84839
474269,Pantung Bade,Sales,68132
474271,Marco Pargas,Development,50646
474274,Morris Hinsberger,Production,50333
474275,Mostafa Sichman,Development,60242
474276,Kazunori Randt,Production,72991
474277,Rosalyn Chaudhury,Production,75061
474278,Sajjan Conte,Development,88735
474279,Danel Bouloucos,Development,69585
474281,Steen Zaccaria,Research,67752
474281,Steen Zaccaria,Production,67752
474282,Zvonko Krzyzanowski,Sales,98993
474283,Uri Seuren,Production,73813
474284,Chiradeep Sessa,Sales,97057
474285,Jixiang Hebden,Production,68819
474287,Gad Polajnar,Research,60713
474288,Surveyors Crabtree,Development,55629
474289,Hirochika Haumacher,Production,73249
474290,Fei Zhiwei,Sales,59252
474290,Fei Zhiwei,Customer Service,59252
474291,Juichirou Jumpertz,Quality Management,72239
474292,Rayond Godskesen,Sales,80007
474294,Yakkov Porotnikoff,Marketing,70422
474295,Masadi Reistad,Marketing,85838
474296,Doohun Lakshmanan,Sales,96084
474297,Sailaja Furedi,Sales,107973
474298,Basant Perna,Sales,91625
474299,Kristina Bruckman,Production,76151
474300,Volkmar Zumaque,Sales,76131
474300,Volkmar Zumaque,Marketing,76131
474301,Paris Muntz,Sales,82120
474303,Marco Hockney,Research,97760
474304,Fox Tyugu,Marketing,68070
474305,Tadahiko Peres,Development,95746
474306,Abdelghani Kinley,Sales,107574
474307,Kasturi Schueller,Quality Management,69477
474309,Shigenori Bisiani,Human Resources,68245
474310,Satyanarayana Minakawa,Marketing,62218
474311,Niclas Gulla,Quality Management,77058
474311,Niclas Gulla,Production,77058
474313,Yoshimitsu Ohori,Human Resources,92133
474314,Serge Cooman,Finance,99147
474316,Owen Schieder,Production,55062
474317,Eldridge Schlumberger,Development,77946
474318,Hyuncheol Detkin,Human Resources,44935
474319,Mary Mitsuhashi,Sales,79727
474320,Gaetan Vadhan,Production,51080
474321,Susuma Osgood,Production,93819
474321,Susuma Osgood,Customer Service,93819
474323,Mitchel Anido,Sales,53059
474324,Jackson Ariola,Research,71782
474325,Valery Impagliazzo,Development,66867
474326,Jeong Whittlesey,Production,76619
474327,Fumitake Dehkordi,Sales,112636
474329,Valter Paciorek,Sales,80182
474330,Hitofumi Schaaf,Development,76848
474331,Sugwoo Eugenio,Human Resources,61054
474331,Sugwoo Eugenio,Finance,61054
474332,Toshiki Kavanagh,Development,65593
474333,Bernardo Mukaidono,Customer Service,66815
474334,Nathan Demian,Production,95579
474335,Takahira Baer,Development,58571
474336,Mohit Naudin,Production,68547
474338,Jordanka Merkl,Development,71168
474339,Premsyl Egerstedt,Human Resources,51219
474340,Arvin Narahara,Development,82707
474340,Arvin Narahara,Research,82707
474341,Marin Valiente,Sales,57464
474342,Ashish Lipner,Production,49083
474344,Feixiong Imataki,Production,50926
474346,Hyuncheol Maccarone,Sales,106176
474347,Sahrah Bugrara,Marketing,87689
474348,Tristan Chandrasekhar,Customer Service,58928
474350,Hongzue Terlouw,Finance,89068
474351,Luisa Rikino,Marketing,100395
474352,Thodoros Rosaz,Sales,100384
474353,Kannan Zizka,Sales,60721
474355,Roddy Kamber,Finance,80567
474356,Bader Peyn,Research,65379
474358,Goa Plotkin,Customer Service,67842
474359,Lorien Bruckman,Research,78740
474359,Lorien Bruckman,Development,78740
474360,Wonhee Bierbaum,Quality Management,59345
474361,Danel Vilarrasa,Sales,90540
474362,Elgin Malabarba,Production,65656
474364,Gad Mawatari,Sales,84653
474365,Weicheng Rebaine,Development,76945
474367,Haldon Masaki,Production,49619
474368,Dipankar Ginneken,Production,44467
474368,Dipankar Ginneken,Customer Service,44467
474369,Xuedong Backhouse,Quality Management,62981
474370,Susanna Chelton,Research,47816
474371,Fumitake Plavsic,Development,51062
474373,Mantis Gopalakrishnan,Human Resources,47308
474374,Shaz Maccarone,Marketing,90002
474376,Jovan Bage,Development,88684
474378,Rutger Usery,Development,91120
474380,Gregory Sudkamp,Finance,87069
474381,Apostol Kaiserswerth,Production,87977
474382,Nathan Perri,Human Resources,63286
474383,Sampalli Kaminger,Customer Service,52652
474385,Fumiyo Steenbeek,Research,89094
474386,Collette Ohori,Development,69606
474387,Pascal Dayang,Sales,58950
474387,Pascal Dayang,Marketing,58950
474388,Shooichi Bach,Marketing,84138
474390,Basim Perry,Development,53068
474392,Jinpo Tiemann,Production,50920
474393,Val Fendler,Production,81909
474395,Jongsuk Suomi,Finance,52367
474396,Val Jansen,Customer Service,60695
474396,Val Jansen,Production,60695
474397,Matt Lakshmanan,Production,67169
474398,Anestis Seghrouchni,Sales,75672
474399,Feiyu Zschoche,Development,41976
474400,Herb Ushiama,Sales,118999
474401,Mooi Morrow,Customer Service,63101
474402,Xuejun Marzano,Sales,104572
474404,Weiru Journel,Development,59946
474407,Mihalis Karcich,Finance,111078
474408,Kayoko Bellone,Quality Management,59332
474410,Souichi Potthoff,Production,49429
474411,Bodh Lieberherr,Sales,91769
474412,Ugo Farrel,Finance,80098
474413,Rafael Merkl,Production,65069
474413,Rafael Merkl,Customer Service,65069
474414,Cheong Thummel,Marketing,97425
474415,Goncalo Benner,Sales,87273
474417,Florina Curless,Sales,124763
474418,Jovan Lueh,Sales,96951
474419,Aral Beutelspacher,Production,76444
474420,Kiyokazu Fortenbacher,Development,55901
474421,Lech McAlpine,Finance,74606
474422,Sham Hofman,Development,78149
474423,Vishwani Frolund,Marketing,62771
474423,Vishwani Frolund,Human Resources,62771
474424,Greger Ramamoorthy,Sales,103935
474427,Bowen Schnelling,Finance,109179
474428,Rutger Sidhu,Development,58655
474429,Mariusz Schieder,Production,55176
474430,Kristina Przulj,Sales,94746
474431,Ingmar Nyanchama,Development,65590
474432,Uli Brickell,Sales,94041
474432,Uli Brickell,Customer Service,94041
474434,Van Capobianchi,Sales,85512
474435,Lakshmi Esposito,Human Resources,50960
474436,Abdelwaheb Basawa,Human Resources,67056
474437,Kitty Hutter,Development,82449
474438,Khalil Talmor,Sales,95421
474439,Genta Bauknecht,Development,71285
474440,Vesna Berendt,Human Resources,74616
474440,Vesna Berendt,Finance,74616
474441,Mayuri Levergood,Finance,91367
474444,Chikara DuBourdieux,Production,63589
474445,Maia Setia,Development,67512
474446,Shunichi Soloway,Customer Service,74120
474447,Taizo Fiutem,Production,49978
474449,Vojin Castellani,Production,92039
474449,Vojin Castellani,Development,92039
474450,Gila Rebaine,Production,44267
474451,Joydip Demeyer,Development,47011
474453,Zhenbing Poujol,Sales,72518
474454,Quingbo McClure,Sales,53236
474455,Sadun Alencar,Quality Management,72525
474456,Martine Heydon,Sales,137875
474457,Alejandra Juneja,Marketing,85684
474459,Aleksander Driscoll,Production,63402
474460,Angus Nitto,Production,73369
474460,Angus Nitto,Quality Management,73369
474461,Fan Castellani,Production,68252
474462,Jayesh Koshiba,Production,44365
474464,Jianhua Sinicrope,Human Resources,58714
474465,Abdulla Jullig,Marketing,94626
474466,Takahira Gischer,Research,57834
474467,Cullen Farrow,Production,65139
474468,Yoshinari Harbusch,Sales,53519
474469,Sreekrishna Ushiama,Sales,80215
474473,Maja Albarhamtoshy,Production,59474
474474,Kazuhira Lammel,Sales,86985
474476,Nechama Alblas,Customer Service,61721
474477,Ebru Dredge,Development,63132
474478,Fayez Thebaut,Finance,103394
474479,Baoqiu Porenta,Customer Service,62287
474480,Shuji Bisiani,Development,113688
474480,Shuji Bisiani,Production,113688
474481,Martijn Besancenot,Development,115900
474483,Weiru Foote,Development,60573
474485,Francoise Gente,Development,83234
474486,Waiman Schwaller,Development,48313
474487,Bikash Demke,Human Resources,58978
474488,Radhakrishnan Zultner,Customer Service,46085
474489,Ziva Wallrath,Human Resources,52074
474490,Stafford Koshiba,Development,68452
474490,Stafford Koshiba,Quality Management,68452
474491,Hsiangchu Meszaros,Production,62038
474493,Nitsan Reeker,Development,67743
474494,Fan Vesel,Development,62468
474496,Bangqing Tasistro,Quality Management,43770
474497,Seshu Matheson,Development,72157
474498,Nikolaos Mikschl,Production,70930
474499,Niteen Ranka,Quality Management,44590
474500,Goetz Herath,Sales,125330
474500,Goetz Herath,Marketing,125330
474501,Sadun Krybus,Development,72426
474502,Amstein Delgrande,Sales,113836
474505,Percy Schaft,Production,73713
474506,Willard Rouquie,Sales,100828
474509,Panayotis Garnick,Research,48830
474509,Panayotis Garnick,Development,48830
474510,Nadjib Ramras,Production,51232
474511,Yechezkel Manders,Development,75284
474512,Stella Makinen,Development,63049
474513,Ishfaq Collette,Development,64260
474514,Niclas Dredge,Finance,74706
474515,Denis Hiltgen,Sales,86420
474517,Lorien Frolund,Development,76779
474518,Jiang Wuwongse,Marketing,69797
474519,Paloma Kawashima,Marketing,72539
474519,Paloma Kawashima,Sales,72539
474520,Remmert Braunschweig,Development,67322
474521,Katsuyuki Fritzsche,Quality Management,53915
474522,Fumitake Kolinko,Production,42220
474524,Wonhee Ghalwash,Production,113920
474525,Jovan Wilharm,Sales,71441
474526,Vasilis Renear,Finance,96590
474527,Tsz Delgrange,Finance,74873
474528,Billie Georg,Development,85875
474529,Berhard Range,Finance,61250
474529,Berhard Range,Human Resources,61250
474531,Mabo Magliocco,Finance,67578
474532,Mario Atchley,Production,61324
474533,Snehasis Vakili,Development,78173
474534,Rafael Shimshoni,Production,56384
474536,Jaques Suwa,Customer Service,79216
474537,Christ Kuzuoka,Customer Service,48630
474538,Kaijung Schueller,Marketing,66292
474538,Kaijung Schueller,Sales,66292
474539,Sajjad Sethi,Development,56575
474540,Mary Conti,Development,62340
474541,Herb Pena,Sales,59950
474542,Gal Poehlman,Production,70236
474544,Seshu Miake,Production,70942
474545,Zhenbing Neimat,Finance,66925
474546,Khalil Snyers,Development,99281
474547,Mikhail Luan,Development,54683
474549,Hatem Birge,Customer Service,56768
474549,Hatem Birge,Production,56768
474550,Mani Jakobus,Development,48096
474551,Ingmar Petereit,Sales,88296
474552,Ramzi Steinauer,Sales,98815
474553,Randi Zirintsis,Production,63179
474554,Foong Felcyn,Sales,66335
474555,Mohammad Laurillard,Production,69343
474556,Duri Hartvigsen,Sales,86641
474560,Shih Adachi,Development,105752
474561,Oddvar Walston,Development,86185
474562,Chenyi Morris,Finance,68202
474563,Zeljko Jonsson,Sales,95425
474564,Bojan Rodiger,Production,69267
474565,Tsvetan McAffer,Quality Management,58138
474566,Chiranjit Schmiedel,Sales,84771
474568,Hauke Pezzoli,Finance,89730
474568,Hauke Pezzoli,Human Resources,89730
474569,Paraskevi Nyanchama,Sales,105466
474570,Abdulla Vitiello,Marketing,94331
474571,Guiseppe Zyda,Sales,87354
474574,Leah Piancastelli,Production,66721
474575,Bikash Azadmanesh,Quality Management,65000
474577,Manohar Plump,Sales,92666
474578,Rosalyn Kenevan,Research,58771
474578,Rosalyn Kenevan,Development,58771
474580,Elvia Grabner,Research,88895
474581,Gen Vidya,Development,49430
474582,Adib Ullian,Research,46462
474583,Armond Beznosov,Finance,54462
474585,Khun Ulupinar,Development,78904
474586,Masamitsu Wrigley,Sales,100176
474586,Masamitsu Wrigley,Customer Service,100176
474587,True Ducloy,Production,59236
474588,Shaw Hennebert,Production,56810
474589,Emran Stasinski,Production,42353
474590,JiYoung Kulisch,Sales,95987
474592,Uma Merkl,Sales,98249
474593,Zhensheng Ferriere,Quality Management,74443
474594,Jianwen Uehara,Production,54211
474595,Pramod Bodoff,Marketing,82653
474596,Bedir Khalid,Development,67380
474597,Jaana Marzano,Production,79737
474597,Jaana Marzano,Quality Management,79737
474598,Marl Birnbaum,Production,60037
474600,Evgueni Swiss,Quality Management,47163
474601,Sungwon Dusink,Development,69968
474602,Kensyu Detkin,Production,74890
474603,Sashi Guerreiro,Development,49697
474604,Guttorm Chleq,Production,55100
474605,Giri Ramaiah,Research,65574
474606,Hsiangchu Biros,Sales,108685
474606,Hsiangchu Biros,Customer Service,108685
474608,Morris Moehrke,Research,67119
474609,Seongbin Reutenauer,Sales,91984
474610,Falguni Munoz,Development,62645
474611,Rosita Speel,Development,72243
474612,Tetsushi Lambe,Production,72032
474613,Michaela Hmelo,Production,76781
474614,Edwin Radivojevic,Human Resources,62745
474616,Godehard Mandell,Human Resources,53711
474617,Huican Krzyzanowski,Development,95599
474618,Cristinel Bakhtari,Development,56152
474619,Douadi Lieberherr,Development,71895
474620,Qiwen Ferretti,Sales,95138
474621,Florian Cannard,Development,56204
474622,Gay Iacovou,Development,83510
474624,Ranga Zongker,Human Resources,70420
474625,Tremaine Kirkerud,Human Resources,76290
474625,Tremaine Kirkerud,Finance,76290
474626,Godehard Zobel,Finance,78511
474627,Remco Baby,Development,50233
474628,Conrado Denna,Research,71965
474629,Toshimori Morrow,Customer Service,47339
474630,Minghong Crooks,Marketing,94696
474631,Marko Rullman,Development,83041
474633,Berthier Kriebel,Human Resources,59373
474634,Bingning Ashish,Research,70687
474636,Cristinel Farrel,Research,95193
474636,Cristinel Farrel,Development,95193
474637,Bartek Usery,Development,62943
474638,Mohammed Conta,Customer Service,76464
474641,Xinan Nastansky,Development,97866
474642,Moss Srimani,Customer Service,51254
474643,Billie Colorni,Marketing,54765
474644,Candida Dolinsky,Customer Service,67553
474645,Khun Badache,Development,73259
474646,Nikolaos Cannane,Production,70259
474646,Nikolaos Cannane,Quality Management,70259
474648,Murthy Rubsam,Production,60095
474650,Mihalis Byoun,Production,71567
474652,Gennadi Gyorkos,Customer Service,56243
474653,Chinho Domenig,Development,59800
474654,Rayond Schach,Customer Service,52430
474655,Anwar Janetzko,Production,45625
474656,Koldo Driscoll,Development,92792
474656,Koldo Driscoll,Research,92792
474657,Bodo Rothe,Quality Management,97769
474658,Sarita Peot,Development,62238
474659,Heeju Apsitis,Production,65233
474661,Hinrich Willoner,Production,66489
474662,Wuxu Marshall,Development,73347
474663,Arch Tibblin,Development,71521
474664,Ramzi Mandelberg,Quality Management,78579
474665,Yongqiao Terekhov,Production,62287
474666,Odinaldo Ambroszkiewicz,Development,84792
474666,Odinaldo Ambroszkiewicz,Research,84792
474667,Make Impagliazzo,Sales,98090
474669,Jianhui Suppi,Development,43618
474670,Jianhua Krychniak,Customer Service,56083
474671,Pragnesh Besselaar,Development,41269
474672,Hongzue Tagansky,Development,56940
474673,Srinidhi Boissier,Development,87636
474674,Satyanarayana Rikino,Development,54293
474674,Satyanarayana Rikino,Research,54293
474676,Lijia Gischer,Customer Service,45433
474677,Eishiro Farrag,Customer Service,64634
474680,Gennady Naudin,Quality Management,56642
474681,Padma Nitta,Sales,102733
474682,Gina Salvesen,Production,62255
474683,Sukumar Kusakari,Production,68874
474683,Sukumar Kusakari,Quality Management,68874
474684,Chinhyun Klyachko,Sales,126963
474685,Akemi Suomi,Production,73682
474686,Bernardo Gihr,Development,51163
474688,Mariangiola Harnett,Sales,95435
474689,Sachem Deverell,Development,75888
474690,Tristan Rosin,Finance,84901
474691,Prodip Jansch,Customer Service,69957
474691,Prodip Jansch,Production,69957
474692,Willard Benantar,Marketing,73821
474693,Nadjib Buescher,Marketing,60765
474694,Duro Dengi,Production,60175
474696,Shahaf Talmon,Development,47338
474697,Jenwei Collette,Human Resources,51589
474698,Josyula Lortz,Quality Management,59094
474700,Kshitij Rothe,Production,57171
474701,Olivera Horswill,Development,71695
474703,Gao Neiman,Human Resources,59232
474704,Percy Roisin,Quality Management,76763
474706,Branimir Honglei,Sales,61203
474708,Kirk Perko,Development,54780
474709,Mabry Gecseg,Production,66101
474710,Hirochika Roison,Production,66252
474711,Shigehito Mitzlaff,Development,76576
474712,Aiichiro Rodite,Production,42033
474712,Aiichiro Rodite,Customer Service,42033
474714,Bodh Chiodo,Research,78503
474715,Uno Luff,Research,64616
474716,Rafail Hanratty,Production,45491
474717,Amabile Gimarc,Production,86839
474718,Weijing Senzako,Sales,92976
474719,Sachio Hertweck,Production,62747
474720,Matt Redmiles,Development,73250
474722,Christ Lally,Development,88565
474724,Kazuhira Kalefeld,Production,66173
474725,Mayuko Copas,Finance,83812
474726,Roddy Ballarin,Marketing,86287
474727,Karoline Fairtlough,Research,91725
474728,Kousuke Fandrianto,Sales,117416
474730,Maren Jiafu,Sales,70463
474730,Maren Jiafu,Customer Service,70463
474733,Dulce Farris,Production,43342
474734,Mingzeng Desikan,Production,65941
474735,Kendra Peir,Marketing,56341
474736,Aran Hebden,Marketing,87018
474737,Kotesh Molenkamp,Sales,100066
474738,Itzchak Lamba,Customer Service,58335
474738,Itzchak Lamba,Production,58335
474739,Vitali Pargas,Production,69903
474741,Weijing Conry,Customer Service,59188
474742,Anoosh Kropp,Development,74510
474743,Lobel Ozery,Production,68222
474744,Tonny Sundgren,Development,92534
474746,Neven Riesenhuber,Production,56156
474747,Vojin Wolniewicz,Production,64672
474748,Nimmagadda Imataki,Production,45333
474748,Nimmagadda Imataki,Customer Service,45333
474751,Sanjeeva Stassinopoulos,Development,39600
474752,Luise Rijckaert,Development,73100
474753,Stafford Luce,Sales,97517
474755,Christ Varker,Development,50469
474756,Aran Kermarrec,Development,80272
474757,Mrinalini Irland,Quality Management,50037
474759,Niclas Hofstetter,Finance,79076
474761,Kotesh Sudbeck,Development,60183
474762,Adamantios Rajaraman,Marketing,69877
474763,Mayuko Clouatre,Development,68580
474764,Hyuckchul Rousseau,Research,54953
474765,Val Encarnacion,Customer Service,45235
474766,Armond Bach,Development,51960
474767,Vishv Coney,Production,54735
474768,Valeri Aamodt,Production,50585
474770,Mabry Schaad,Sales,91863
474771,Richard Peltason,Customer Service,57046
474773,Debatosh Birdsall,Production,57188
474774,Barna Waterhouse,Production,44175
474776,Weiye Cunliffe,Finance,125761
474777,Jayson Kushner,Development,60065
474778,Pranay Melton,Development,66051
474779,Kish Pellegrinelli,Development,46538
474779,Kish Pellegrinelli,Production,46538
474780,Rosalyn Goodrum,Production,63138
474781,Uma Chandrasekhar,Sales,88209
474782,Tadanori Rousseau,Customer Service,45564
474784,Remko DasSarma,Sales,75958
474786,Oldrich Pokrovskii,Development,61619
474787,Jaideep Molenaar,Quality Management,59189
474788,Arvind Marsiglia,Production,88787
474788,Arvind Marsiglia,Development,88787
474790,Dinkar Heystek,Finance,56315
474791,Thanasis Preusig,Development,91132
474792,Khedija Marshall,Sales,113035
474794,Mona Nanard,Development,52126
474795,Eben Luiz,Quality Management,53372
474796,Zongyan Shackel,Production,97189
474796,Zongyan Shackel,Customer Service,97189
474797,Nitsan Talmor,Development,85498
474798,Chiranjit Gide,Sales,104426
474799,Valter Preusig,Development,61285
474801,Aleksandar Slaats,Production,59393
474802,Manibrata Gurbaxani,Human Resources,60814
474804,Ziva Merlo,Marketing,99445
474805,Toshimori Pramanik,Production,58268
474805,Toshimori Pramanik,Customer Service,58268
474806,Hongzue Badr,Production,69754
474807,Henk Muhlberg,Human Resources,54111
474808,Shaunak Tempesti,Finance,77835
474809,Jiong Sadowsky,Production,77098
474810,Ayakannu Schwaller,Development,59505
474812,Khun Speel,Sales,102812
474813,Gladys Dusink,Production,65365
474813,Gladys Dusink,Quality Management,65365
474815,Jaroslava Alpin,Sales,86735
474816,Kshitij Bage,Research,44354
474817,Ult Lieberherr,Finance,89943
474818,Narain Ghemri,Development,73437
474819,Augustine Gill,Development,68091
474820,Iara Rijsenbrij,Quality Management,66421
474821,Xiaopeng Gonthier,Development,84754
474822,Adel Iivonen,Marketing,93291
474824,Zhonghua Vernadat,Research,73371
474824,Zhonghua Vernadat,Production,73371
474825,Sigeru Argence,Sales,106661
474826,Adit Adachi,Marketing,92544
474827,Quingbo Beausoleil,Development,45853
474828,Mohammad Jording,Production,67309
474829,Thanasis Erbe,Marketing,78932
474830,Divine Berendt,Development,93107
474832,Abdelwaheb Koshino,Marketing,73268
474832,Abdelwaheb Koshino,Sales,73268
